distribution_id,distribution_type,mu,sigma,kl_divergence,sample_size,f_value
5093,nonlinear,0.0,1.0,0.26195743357472884,100,-0.28761051492614115
5093,nonlinear,0.0,1.0,0.2383806391289848,1000,-0.2635715433583002
5094,nonlinear,0.0,1.0,0.24099497568396253,100,-0.27453762185804415
5094,nonlinear,0.0,1.0,0.23397150341990464,1000,-0.26652063624768696
5095,nonlinear,0.0,1.0,0.3250700899730531,100,-0.28277133389158504
5095,nonlinear,0.0,1.0,0.23724174609226456,1000,-0.26688486931291605
5096,nonlinear,0.0,1.0,0.2503333398805555,100,-0.26228313742743564
5096,nonlinear,0.0,1.0,0.23283974689584014,1000,-0.2634257634781593
5097,nonlinear,0.0,1.0,0.2399048334654633,100,-0.2505711945931073
5097,nonlinear,0.0,1.0,0.22740333171515587,1000,-0.2620217754518786
5098,nonlinear,0.0,1.0,0.23837229103977361,100,-0.2801123681393113
5098,nonlinear,0.0,1.0,0.2434124156508407,1000,-0.26801527067078407
5099,nonlinear,0.0,1.0,0.25033117258326804,100,-0.2691751131165457
5099,nonlinear,0.0,1.0,0.24321714668682332,1000,-0.26260346428165265
5100,nonlinear,0.0,1.0,0.24098478089001374,100,-0.2506225750045536
5100,nonlinear,0.0,1.0,0.24792974639463145,1000,-0.26584509695155606
5101,nonlinear,0.0,1.0,0.25082652823100215,100,-0.2697332378907575
5101,nonlinear,0.0,1.0,0.23870473909795767,1000,-0.263581507367995
5102,nonlinear,0.0,1.0,0.2418292781120755,100,-0.2619903365683289
5102,nonlinear,0.0,1.0,0.23541442305872307,1000,-0.27046860659208216
5103,nonlinear,0.0,1.0,0.2746865672650495,100,-0.29315259123914034
5103,nonlinear,0.0,1.0,0.24001984798522127,1000,-0.2694696351830884
5104,nonlinear,0.0,1.0,0.24840310794302772,100,-0.2717024757547182
5104,nonlinear,0.0,1.0,0.23889709568902034,1000,-0.2633279847145766
5105,nonlinear,0.0,1.0,0.21690365808334838,100,-0.2645275855574114
5105,nonlinear,0.0,1.0,0.23757374064385683,1000,-0.2750165589619915
5106,nonlinear,0.0,1.0,0.2649663431574991,100,-0.23678295536391475
5106,nonlinear,0.0,1.0,0.2354847468319577,1000,-0.2673229619668582
5107,nonlinear,0.0,1.0,0.24184888243866326,100,-0.26172479283633154
5107,nonlinear,0.0,1.0,0.2313818782811477,1000,-0.26658699729186985
5108,nonlinear,0.0,1.0,0.2542963074445287,100,-0.27424286191026415
5108,nonlinear,0.0,1.0,0.24520205648370408,1000,-0.2737406620844462
5109,nonlinear,0.0,1.0,0.2537732362816607,100,-0.2526858055153862
5109,nonlinear,0.0,1.0,0.23967849832382476,1000,-0.25778953316539477
5110,nonlinear,0.0,1.0,0.24483048324392584,100,-0.2579567198378091
5110,nonlinear,0.0,1.0,0.24529654097008258,1000,-0.2608132691359173
5111,nonlinear,0.0,1.0,0.214608451304866,100,-0.27666957555766286
5111,nonlinear,0.0,1.0,0.2337778959273383,1000,-0.26320598027786807
5112,nonlinear,0.0,1.0,0.2500346508789071,100,-0.2588607941365169
5112,nonlinear,0.0,1.0,0.21567696927758903,1000,-0.25949091704715826
5113,nonlinear,0.0,1.0,0.23678722382629339,100,-0.2647771866472725
5113,nonlinear,0.0,1.0,0.2443909374974969,1000,-0.26119413440426215
5114,nonlinear,0.0,1.0,0.23064424734232547,100,-0.26772742790836623
5114,nonlinear,0.0,1.0,0.2434507739461144,1000,-0.2702024528845189
5115,nonlinear,0.0,1.0,0.24393475753329635,100,-0.2697027779199148
5115,nonlinear,0.0,1.0,0.22145448853385527,1000,-0.26340164954694806
5116,nonlinear,0.0,1.0,0.23690572105039448,100,-0.2535235353101056
5116,nonlinear,0.0,1.0,0.24246092353218474,1000,-0.2669063719697822
5117,nonlinear,0.0,1.0,0.2537070564031868,100,-0.2925419464196604
5117,nonlinear,0.0,1.0,0.24359003142896296,1000,-0.26335923586519083
5118,nonlinear,0.0,1.0,0.2239551681953128,100,-0.2439149231859759
5118,nonlinear,0.0,1.0,0.2401658123802001,1000,-0.26804783320579917
5119,nonlinear,0.0,1.0,0.25323759858818484,100,-0.25440362051245935
5119,nonlinear,0.0,1.0,0.2289476806873487,1000,-0.26796296550534643
5120,nonlinear,0.0,1.0,0.282084031325149,100,-0.2721013104093442
5120,nonlinear,0.0,1.0,0.23553015477927208,1000,-0.26213841069584887
5121,nonlinear,0.0,1.0,0.22375147019943106,100,-0.2696303216938936
5121,nonlinear,0.0,1.0,0.23738791628423583,1000,-0.26805086658621796
5122,nonlinear,0.0,1.0,0.22814301858335656,100,-0.27548800089222636
5122,nonlinear,0.0,1.0,0.249959512094506,1000,-0.2651610603545956
5123,nonlinear,0.0,1.0,0.23802963742658442,100,-0.2789097650723705
5123,nonlinear,0.0,1.0,0.23644056031728966,1000,-0.2732429557240244
5124,nonlinear,0.0,1.0,0.2747611186977885,100,-0.2628701195728397
5124,nonlinear,0.0,1.0,0.24043384973360135,1000,-0.27073097118551925
5125,nonlinear,0.0,1.0,0.242552538860821,100,-0.26897470670104945
5125,nonlinear,0.0,1.0,0.2371235661258523,1000,-0.2652692668249072
5126,nonlinear,0.0,1.0,0.2512079250506883,100,-0.27783458190661325
5126,nonlinear,0.0,1.0,0.22578011251580493,1000,-0.2577842686758466
5127,nonlinear,0.0,1.0,0.25203135233972557,100,-0.2550235926015459
5127,nonlinear,0.0,1.0,0.23730110827551154,1000,-0.26532671596183127
5128,nonlinear,0.0,1.0,0.2283355259483682,100,-0.2582033595028536
5128,nonlinear,0.0,1.0,0.2427250469923441,1000,-0.26886509326824715
5129,nonlinear,0.0,1.0,0.25226746362773833,100,-0.25534830484687326
5129,nonlinear,0.0,1.0,0.24015601570566963,1000,-0.2618971910230708
5130,nonlinear,0.0,1.0,0.2502732268972661,100,-0.2591432028166227
5130,nonlinear,0.0,1.0,0.23255639168618175,1000,-0.2585687182766915
5131,nonlinear,0.0,1.0,0.2506934071043869,100,-0.24876788057480603
5131,nonlinear,0.0,1.0,0.23959527182638685,1000,-0.2638563917568023
5132,nonlinear,0.0,1.0,0.2997547328306716,100,-0.24447016405221067
5132,nonlinear,0.0,1.0,0.23705149203447867,1000,-0.2690027766108506
5133,nonlinear,0.0,1.0,0.24195227126427588,100,-0.27494523682690564
5133,nonlinear,0.0,1.0,0.22738693494444928,1000,-0.26793785216147686
5134,nonlinear,0.0,1.0,0.2288634668589008,100,-0.2539795373640794
5134,nonlinear,0.0,1.0,0.23570236682541085,1000,-0.26342760075193805
5135,nonlinear,0.0,1.0,0.2548227102759676,100,-0.27552670854297057
5135,nonlinear,0.0,1.0,0.2316970168857232,1000,-0.26818305990405966
5136,nonlinear,0.0,1.0,0.2413671080668318,100,-0.2750089265799242
5136,nonlinear,0.0,1.0,0.21830716342834586,1000,-0.2614768853034086
5137,nonlinear,0.0,1.0,0.23013696372599973,100,-0.23763598761153854
5137,nonlinear,0.0,1.0,0.23419961079074633,1000,-0.26715879591558506
5138,nonlinear,0.0,1.0,0.24207367442419495,100,-0.2824485734588206
5138,nonlinear,0.0,1.0,0.23653493067537698,1000,-0.26001459123322607
5139,nonlinear,0.0,1.0,0.25199635804688647,100,-0.2781253665927151
5139,nonlinear,0.0,1.0,0.22917752947509948,1000,-0.26756347865284025
5140,nonlinear,0.0,1.0,0.24826325764376253,100,-0.24974460905931012
5140,nonlinear,0.0,1.0,0.23356013048311128,1000,-0.26242974472363134
5141,nonlinear,0.0,1.0,0.25856519903883934,100,-0.26399203583310316
5141,nonlinear,0.0,1.0,0.24158633404845836,1000,-0.2613831642040187
5142,nonlinear,0.0,1.0,0.2494909316090073,100,-0.2793164289693111
5142,nonlinear,0.0,1.0,0.23561852439056816,1000,-0.26428233994735334
5143,nonlinear,0.0,1.0,0.22891956787615286,100,-0.2587823130945609
5143,nonlinear,0.0,1.0,0.23513843154699549,1000,-0.26412911124863836
5144,nonlinear,0.0,1.0,0.2383258656871527,100,-0.26431702924592937
5144,nonlinear,0.0,1.0,0.23930023751477558,1000,-0.25428883460054397
5145,nonlinear,0.0,1.0,0.2545910680958877,100,-0.2476337058413341
5145,nonlinear,0.0,1.0,0.24137755326848848,1000,-0.26411450449570484
5146,nonlinear,0.0,1.0,0.23021746163359502,100,-0.27837959925855005
5146,nonlinear,0.0,1.0,0.24457286808292455,1000,-0.2708423888925679
5147,nonlinear,0.0,1.0,0.2655995952785172,100,-0.2215814886501239
5147,nonlinear,0.0,1.0,0.23171672185895112,1000,-0.26337570254382753
5148,nonlinear,0.0,1.0,0.23362045859846833,100,-0.27151702973403713
5148,nonlinear,0.0,1.0,0.2342826174377512,1000,-0.26672741520474375
5149,nonlinear,0.0,1.0,0.23117028678733176,100,-0.26105140696893553
5149,nonlinear,0.0,1.0,0.22838841721672726,1000,-0.2626553205552883
5150,nonlinear,0.0,1.0,0.25647901249187655,100,-0.2481575338664656
5150,nonlinear,0.0,1.0,0.23684715714978732,1000,-0.2676733988806427
5151,nonlinear,0.0,1.0,0.25186361317668965,100,-0.25582531982663426
5151,nonlinear,0.0,1.0,0.2452508249110165,1000,-0.26264795053721657
5152,nonlinear,0.0,1.0,0.25201998573700946,100,-0.2596695819145853
5152,nonlinear,0.0,1.0,0.24110575845989074,1000,-0.2636636282203384
5153,nonlinear,0.0,1.0,0.23529003992364927,100,-0.24963638447521386
5153,nonlinear,0.0,1.0,0.22372451856705086,1000,-0.26232105523168453
5154,nonlinear,0.0,1.0,0.27089919837547727,100,-0.2647523843941798
5154,nonlinear,0.0,1.0,0.23499329325128185,1000,-0.2707992979922999
5155,nonlinear,0.0,1.0,0.2765767709975843,100,-0.2736628425574057
5155,nonlinear,0.0,1.0,0.23541644854431937,1000,-0.2539455047766555
5156,nonlinear,0.0,1.0,0.25962744155996254,100,-0.2646827366542553
5156,nonlinear,0.0,1.0,0.23771196399892336,1000,-0.270556181503395
5157,nonlinear,0.0,1.0,0.23978585621531845,100,-0.2629541792790317
5157,nonlinear,0.0,1.0,0.24469802140341684,1000,-0.2635825700714974
5158,nonlinear,0.0,1.0,0.2529624177572727,100,-0.2644159403684639
5158,nonlinear,0.0,1.0,0.22955133939974337,1000,-0.26195694075900666
5159,nonlinear,0.0,1.0,0.24279577730642193,100,-0.2592492359275383
5159,nonlinear,0.0,1.0,0.2358284870546232,1000,-0.2652010251211687
5160,nonlinear,0.0,1.0,0.23533776510889576,100,-0.2579669270745229
5160,nonlinear,0.0,1.0,0.23205628220311927,1000,-0.2655545802519843
5161,nonlinear,0.0,1.0,0.20608882262501135,100,-0.27222093789515034
5161,nonlinear,0.0,1.0,0.22930783853533726,1000,-0.2615021598858003
5162,nonlinear,0.0,1.0,0.2595792307817065,100,-0.27171997343839843
5162,nonlinear,0.0,1.0,0.23622012744067877,1000,-0.2668324664794582
5163,nonlinear,0.0,1.0,0.27306331225715,100,-0.2636197707194412
5163,nonlinear,0.0,1.0,0.23401320497260422,1000,-0.2617183016795033
5164,nonlinear,0.0,1.0,0.2706650339715195,100,-0.26116609322118933
5164,nonlinear,0.0,1.0,0.2274146819789803,1000,-0.26633762482690254
5165,nonlinear,0.0,1.0,0.2463761981105676,100,-0.2613821543297195
5165,nonlinear,0.0,1.0,0.23613886512771576,1000,-0.2582896437780712
5166,nonlinear,0.0,1.0,0.2461915544373356,100,-0.2574085614959441
5166,nonlinear,0.0,1.0,0.22788714346303937,1000,-0.2700405506375853
5167,nonlinear,0.0,1.0,0.2464209139237465,100,-0.27293293058124196
5167,nonlinear,0.0,1.0,0.23925949269823593,1000,-0.2561542900536999
5168,nonlinear,0.0,1.0,0.24793892424054886,100,-0.2667123022637587
5168,nonlinear,0.0,1.0,0.24812366367476504,1000,-0.2610912386626562
5169,nonlinear,0.0,1.0,0.23920889163292544,100,-0.2635390127832171
5169,nonlinear,0.0,1.0,0.23732370304400352,1000,-0.27060228840962475
5170,nonlinear,0.0,1.0,0.27190724138294026,100,-0.2514396107284395
5170,nonlinear,0.0,1.0,0.23844013670778746,1000,-0.26933026277500316
5171,nonlinear,0.0,1.0,0.24285479072656,100,-0.2692486058597862
5171,nonlinear,0.0,1.0,0.2415758754898037,1000,-0.2643470252452594
5172,nonlinear,0.0,1.0,0.22876503827676906,100,-0.28196932237748473
5172,nonlinear,0.0,1.0,0.2351583024352914,1000,-0.26545623066351565
5173,nonlinear,0.0,1.0,0.23900655290230532,100,-0.2558080756921501
5173,nonlinear,0.0,1.0,0.24101810846759886,1000,-0.2680987206187535
5174,nonlinear,0.0,1.0,0.2468135302057703,100,-0.25611988904712546
5174,nonlinear,0.0,1.0,0.21760420205021366,1000,-0.26184326025942156
5175,nonlinear,0.0,1.0,0.24842717841429512,100,-0.264208694663571
5175,nonlinear,0.0,1.0,0.2305614154956494,1000,-0.26738740338437056
5176,nonlinear,0.0,1.0,0.2712359635059171,100,-0.2650359078780668
5176,nonlinear,0.0,1.0,0.24524630234648426,1000,-0.266560859273037
5177,nonlinear,0.0,1.0,0.2828625513191426,100,-0.26100310317762954
5177,nonlinear,0.0,1.0,0.23809348800506877,1000,-0.26611605448543063
5178,nonlinear,0.0,1.0,0.24586330885852278,100,-0.25012080705043205
5178,nonlinear,0.0,1.0,0.24285311677735988,1000,-0.25557489670010675
5179,nonlinear,0.0,1.0,0.21465974749601133,100,-0.2748999380926196
5179,nonlinear,0.0,1.0,0.23442041168203398,1000,-0.2549278135289391
5180,nonlinear,0.0,1.0,0.27560997677096283,100,-0.28199514935607134
5180,nonlinear,0.0,1.0,0.22065158559683723,1000,-0.2635171363979022
5181,nonlinear,0.0,1.0,0.26359902400514323,100,-0.25708850324211896
5181,nonlinear,0.0,1.0,0.24054222395574054,1000,-0.2614085684995502
5182,nonlinear,0.0,1.0,0.26313532114813465,100,-0.2685512581513334
5182,nonlinear,0.0,1.0,0.23368501578210193,1000,-0.2671211857001754
5183,nonlinear,0.0,1.0,0.24833060096010562,100,-0.29142230818119547
5183,nonlinear,0.0,1.0,0.23939683020259322,1000,-0.27051628458216004
5184,nonlinear,0.0,1.0,0.2612125964867144,100,-0.252744995113714
5184,nonlinear,0.0,1.0,0.23710039444200828,1000,-0.2695869589384112
5185,nonlinear,0.0,1.0,0.25054742453841566,100,-0.262304859540123
5185,nonlinear,0.0,1.0,0.234888042270784,1000,-0.2656537928326021
5186,nonlinear,0.0,1.0,0.243774050872534,100,-0.2615668808043917
5186,nonlinear,0.0,1.0,0.2368772242541628,1000,-0.26840835006604663
5187,nonlinear,0.0,1.0,0.2676357915938668,100,-0.2515895245592082
5187,nonlinear,0.0,1.0,0.24049388639514857,1000,-0.26442248843557203
5188,nonlinear,0.0,1.0,0.2158079810912167,100,-0.2535537446973845
5188,nonlinear,0.0,1.0,0.23774711930324646,1000,-0.26042227072967544
5189,nonlinear,0.0,1.0,0.2739711605045604,100,-0.23795946055243722
5189,nonlinear,0.0,1.0,0.23029458859769708,1000,-0.2656408771929457
5190,nonlinear,0.0,1.0,0.24135486843059067,100,-0.2663887495189486
5190,nonlinear,0.0,1.0,0.23316148156551783,1000,-0.2664769161462292
5191,nonlinear,0.0,1.0,0.24495735312520805,100,-0.26810312867820657
5191,nonlinear,0.0,1.0,0.24183086284997732,1000,-0.25610542520160834
5192,nonlinear,0.0,1.0,0.2509325313881267,100,-0.25678404636957264
5192,nonlinear,0.0,1.0,0.22592552168355326,1000,-0.2692380847423172
5193,nonlinear,0.0,1.0,0.24795964702301518,100,-0.26667444049601824
5193,nonlinear,0.0,1.0,0.241471354956042,1000,-0.2647472257090205
5194,nonlinear,0.0,1.0,0.23160550355784026,100,-0.2513107946864005
5194,nonlinear,0.0,1.0,0.2385842072619162,1000,-0.2667232931365806
5195,nonlinear,0.0,1.0,0.2803399170777589,100,-0.2790105054384729
5195,nonlinear,0.0,1.0,0.24019882369075063,1000,-0.2718252908445204
5196,nonlinear,0.0,1.0,0.2462133572069944,100,-0.26934792866874735
5196,nonlinear,0.0,1.0,0.2471963464752238,1000,-0.263586308501324
5197,nonlinear,0.0,1.0,0.23256990232545438,100,-0.2731613116476058
5197,nonlinear,0.0,1.0,0.22972037152692537,1000,-0.27313015955176145
5198,nonlinear,0.0,1.0,0.24119842810533965,100,-0.2546781613950348
5198,nonlinear,0.0,1.0,0.24060034325591825,1000,-0.26439912504790075
5199,nonlinear,0.0,1.0,0.25099745078496666,100,-0.2665329527667533
5199,nonlinear,0.0,1.0,0.24260273162366225,1000,-0.270973792065677
5200,nonlinear,0.0,1.0,0.2289094318950272,100,-0.26981613670290694
5200,nonlinear,0.0,1.0,0.2377045678536935,1000,-0.26506418165366996
5201,nonlinear,0.0,1.0,0.24636661252464603,100,-0.2536051894091066
5201,nonlinear,0.0,1.0,0.23194835335221992,1000,-0.25875145888771345
5202,nonlinear,0.0,1.0,0.2584675853542891,100,-0.25407869389336596
5202,nonlinear,0.0,1.0,0.24415627206949242,1000,-0.2644513970151841
5203,nonlinear,0.0,1.0,0.25684088983594927,100,-0.2522540531374338
5203,nonlinear,0.0,1.0,0.227073591258862,1000,-0.2675996082961327
5204,nonlinear,0.0,1.0,0.2660729627719858,100,-0.2723313252606976
5204,nonlinear,0.0,1.0,0.2390843778580644,1000,-0.2641967806142666
5205,nonlinear,0.0,1.0,0.2423259584058871,100,-0.2892136992921931
5205,nonlinear,0.0,1.0,0.23852664672257107,1000,-0.27308569430400764
5206,nonlinear,0.0,1.0,0.2578176034101166,100,-0.26704995408054294
5206,nonlinear,0.0,1.0,0.23415138854500667,1000,-0.2643021570027853
5207,nonlinear,0.0,1.0,0.23013944453511753,100,-0.24488793743573262
5207,nonlinear,0.0,1.0,0.23252071400764562,1000,-0.2673119980495667
5208,nonlinear,0.0,1.0,0.21671625155220903,100,-0.2616074901413789
5208,nonlinear,0.0,1.0,0.24555262498899677,1000,-0.262873510561726
5209,nonlinear,0.0,1.0,0.24227650300203757,100,-0.27048302874993324
5209,nonlinear,0.0,1.0,0.22828805929230275,1000,-0.26874267188025547
5210,nonlinear,0.0,1.0,0.25106402740051237,100,-0.27613752477065884
5210,nonlinear,0.0,1.0,0.23303217708952878,1000,-0.2576777346064268
5211,nonlinear,0.0,1.0,0.2640838569028331,100,-0.24823397008828313
5211,nonlinear,0.0,1.0,0.23911610427098662,1000,-0.2639025226166141
5212,nonlinear,0.0,1.0,0.24179739721091262,100,-0.2724918644785053
5212,nonlinear,0.0,1.0,0.2407747345962574,1000,-0.26613701716334565
5213,nonlinear,0.0,1.0,0.24440430230477894,100,-0.26283700747719074
5213,nonlinear,0.0,1.0,0.2319569598893137,1000,-0.2651171384321918
5214,nonlinear,0.0,1.0,0.24237326278806848,100,-0.2648901155507121
5214,nonlinear,0.0,1.0,0.2294928276220476,1000,-0.26391514593564896
5215,nonlinear,0.0,1.0,0.25041248130068317,100,-0.25520117564964956
5215,nonlinear,0.0,1.0,0.24984451887020212,1000,-0.26670614353808236
5216,nonlinear,0.0,1.0,0.26745339906557325,100,-0.27238603344281953
5216,nonlinear,0.0,1.0,0.22326244064260087,1000,-0.2609960289251969
5217,nonlinear,0.0,1.0,0.25864585369320037,100,-0.2724209142155502
5217,nonlinear,0.0,1.0,0.24665654517007982,1000,-0.2720233851782008
5218,nonlinear,0.0,1.0,0.22000097495416104,100,-0.2611664385514494
5218,nonlinear,0.0,1.0,0.2374524790395623,1000,-0.26520910221433097
5219,nonlinear,0.0,1.0,0.25058805371572546,100,-0.2394693132940609
5219,nonlinear,0.0,1.0,0.23252586482172455,1000,-0.2703603790398344
5220,nonlinear,0.0,1.0,0.23693257230526177,100,-0.2654629554601522
5220,nonlinear,0.0,1.0,0.22994261282972633,1000,-0.26430448889171504
5221,nonlinear,0.0,1.0,0.20015539604682744,100,-0.26164365983146304
5221,nonlinear,0.0,1.0,0.23335748886478874,1000,-0.2668552419478122
5222,nonlinear,0.0,1.0,0.250552203760259,100,-0.26241640313356673
5222,nonlinear,0.0,1.0,0.23334651820360802,1000,-0.2681797972732583
5223,nonlinear,0.0,1.0,0.28073326676861576,100,-0.26253249386578736
5223,nonlinear,0.0,1.0,0.2335376143696361,1000,-0.27200273969145045
5224,nonlinear,0.0,1.0,0.25691406763701596,100,-0.2601224256260492
5224,nonlinear,0.0,1.0,0.23015734664938559,1000,-0.267579172392233
5225,nonlinear,0.0,1.0,0.22645961725624558,100,-0.25531152892399317
5225,nonlinear,0.0,1.0,0.22987142472554797,1000,-0.26593390151630086
5226,nonlinear,0.0,1.0,0.2660783972485491,100,-0.24073319427177614
5226,nonlinear,0.0,1.0,0.23750099669690267,1000,-0.26821145472745966
5227,nonlinear,0.0,1.0,0.23695098228214684,100,-0.25605939983222414
5227,nonlinear,0.0,1.0,0.23514269965491807,1000,-0.2612195315719855
5228,nonlinear,0.0,1.0,0.24896610154238233,100,-0.2791949013333098
5228,nonlinear,0.0,1.0,0.24120462689739222,1000,-0.2666256256709852
5229,nonlinear,0.0,1.0,0.2191719388941978,100,-0.2803127181691331
5229,nonlinear,0.0,1.0,0.23880420961410706,1000,-0.2659875684204695
5230,nonlinear,0.0,1.0,0.2704824831364322,100,-0.27382299453278697
5230,nonlinear,0.0,1.0,0.2360661165664616,1000,-0.2680108316003626
5231,nonlinear,0.0,1.0,0.22406740965806604,100,-0.26006571738469686
5231,nonlinear,0.0,1.0,0.23615899008945862,1000,-0.2605349459819892
5232,nonlinear,0.0,1.0,0.22732832314898233,100,-0.2719632005562896
5232,nonlinear,0.0,1.0,0.23459072280873858,1000,-0.26778866394415235
5233,nonlinear,0.0,1.0,0.2506790555448678,100,-0.26287911231703065
5233,nonlinear,0.0,1.0,0.23282055286668885,1000,-0.2611372050490061
5234,nonlinear,0.0,1.0,0.2330478312928867,100,-0.2603839394628179
5234,nonlinear,0.0,1.0,0.23493552276531676,1000,-0.25954359237841623
5235,nonlinear,0.0,1.0,0.24049791450817348,100,-0.26033976808787385
5235,nonlinear,0.0,1.0,0.2374805679147668,1000,-0.25936882550129203
5236,nonlinear,0.0,1.0,0.21547499751446914,100,-0.26928087265913087
5236,nonlinear,0.0,1.0,0.24295218898133902,1000,-0.26787460298652355
5237,nonlinear,0.0,1.0,0.24148740495748022,100,-0.2759491051708393
5237,nonlinear,0.0,1.0,0.24238579063528665,1000,-0.2720199970859801
5238,nonlinear,0.0,1.0,0.25931935911527015,100,-0.2709960215597423
5238,nonlinear,0.0,1.0,0.23904594760007064,1000,-0.26329015775880465
5239,nonlinear,0.0,1.0,0.2717798688428593,100,-0.2765704747344557
5239,nonlinear,0.0,1.0,0.24429107193045044,1000,-0.25731580468997695
5240,nonlinear,0.0,1.0,0.23147013082161666,100,-0.2612127452161321
5240,nonlinear,0.0,1.0,0.23909917653281043,1000,-0.26347713007727613
5241,nonlinear,0.0,1.0,0.24515409496799379,100,-0.24794314249996863
5241,nonlinear,0.0,1.0,0.2347507333917908,1000,-0.2563734803768909
5242,nonlinear,0.0,1.0,0.2871629595510231,100,-0.27621781803928386
5242,nonlinear,0.0,1.0,0.2299664018586533,1000,-0.264351724278074
5243,nonlinear,0.0,1.0,0.24850529809361646,100,-0.2577765539101101
5243,nonlinear,0.0,1.0,0.23032006765805974,1000,-0.26767411116025613
5244,nonlinear,0.0,1.0,0.24436213718682176,100,-0.2703705154179063
5244,nonlinear,0.0,1.0,0.2373030339072342,1000,-0.2603458456090546
5245,nonlinear,0.0,1.0,0.25007694917785533,100,-0.29305339296937005
5245,nonlinear,0.0,1.0,0.2339532034527785,1000,-0.26782324267992114
5246,nonlinear,0.0,1.0,0.24453068843140308,100,-0.26358334759170926
5246,nonlinear,0.0,1.0,0.23373791883273648,1000,-0.26160963493716066
5247,nonlinear,0.0,1.0,0.2679317296584991,100,-0.26172072739895946
5247,nonlinear,0.0,1.0,0.23221707553817603,1000,-0.2658325778577605
5248,nonlinear,0.0,1.0,0.2381291015800245,100,-0.27476219961065257
5248,nonlinear,0.0,1.0,0.23688338662617958,1000,-0.2671306631555704
5249,nonlinear,0.0,1.0,0.22627388247260954,100,-0.2627415127465144
5249,nonlinear,0.0,1.0,0.2346729931982548,1000,-0.26935262157001155
5250,nonlinear,0.0,1.0,0.25614339069364034,100,-0.2676229083284156
5250,nonlinear,0.0,1.0,0.23234115453928644,1000,-0.2658970690119578
5251,nonlinear,0.0,1.0,0.23628811324695775,100,-0.2733552814024693
5251,nonlinear,0.0,1.0,0.23593093099775575,1000,-0.26456225458643107
5252,nonlinear,0.0,1.0,0.27485385764871284,100,-0.26484900672899786
5252,nonlinear,0.0,1.0,0.23913401789392036,1000,-0.2675970393820663
5253,nonlinear,0.0,1.0,0.22803177739538832,100,-0.29895403896376593
5253,nonlinear,0.0,1.0,0.2435150621873525,1000,-0.26977268193096016
5254,nonlinear,0.0,1.0,0.24557285973564796,100,-0.26508985447653816
5254,nonlinear,0.0,1.0,0.22208689751589303,1000,-0.2635758104584186
5255,nonlinear,0.0,1.0,0.2314194089142443,100,-0.290730104622158
5255,nonlinear,0.0,1.0,0.23561898159165012,1000,-0.2623305143268726
5256,nonlinear,0.0,1.0,0.25733567123405715,100,-0.2768840432676785
5256,nonlinear,0.0,1.0,0.23776867170614352,1000,-0.2657055689250801
5257,nonlinear,0.0,1.0,0.2469276947654627,100,-0.2672162731794044
5257,nonlinear,0.0,1.0,0.23605050707548692,1000,-0.2605650189999556
5258,nonlinear,0.0,1.0,0.28735037285261134,100,-0.29108072070673857
5258,nonlinear,0.0,1.0,0.23849877631595706,1000,-0.2573411404480766
5259,nonlinear,0.0,1.0,0.22642668418308776,100,-0.27314016932008456
5259,nonlinear,0.0,1.0,0.24015894587701414,1000,-0.26355959584071176
5260,nonlinear,0.0,1.0,0.28456328096762973,100,-0.2672063050439957
5260,nonlinear,0.0,1.0,0.24475716917770074,1000,-0.2681759118484827
5261,nonlinear,0.0,1.0,0.25989728339974955,100,-0.29107261985803856
5261,nonlinear,0.0,1.0,0.24387407866718766,1000,-0.2617390955212718
5262,nonlinear,0.0,1.0,0.27991639286202546,100,-0.25193159127861664
5262,nonlinear,0.0,1.0,0.24384390741388978,1000,-0.27500009011331583
5263,nonlinear,0.0,1.0,0.2392060716375509,100,-0.27438196269925774
5263,nonlinear,0.0,1.0,0.2391171798255524,1000,-0.2687022329724151
5264,nonlinear,0.0,1.0,0.24275532065668304,100,-0.2776947262958212
5264,nonlinear,0.0,1.0,0.2320344475884895,1000,-0.26401840040191654
5265,nonlinear,0.0,1.0,0.25985928713650597,100,-0.2551633984986415
5265,nonlinear,0.0,1.0,0.23569265385188354,1000,-0.26699093474846985
5266,nonlinear,0.0,1.0,0.2559703826174546,100,-0.2931848778159116
5266,nonlinear,0.0,1.0,0.23135118555639606,1000,-0.2647936884118111
5267,nonlinear,0.0,1.0,0.21655639238603042,100,-0.272183073831431
5267,nonlinear,0.0,1.0,0.24534236106181662,1000,-0.2608140231867861
5268,nonlinear,0.0,1.0,0.2624534595341207,100,-0.2560374759472978
5268,nonlinear,0.0,1.0,0.24125118487399322,1000,-0.26733913586705904
5269,nonlinear,0.0,1.0,0.26192196329836204,100,-0.2570932550033962
5269,nonlinear,0.0,1.0,0.2338183967243966,1000,-0.2684957577418961
5270,nonlinear,0.0,1.0,0.23830223552058233,100,-0.2610012254846423
5270,nonlinear,0.0,1.0,0.23542134602728887,1000,-0.2650566084248664
5271,nonlinear,0.0,1.0,0.26549344457023616,100,-0.250625848387241
5271,nonlinear,0.0,1.0,0.23821662294286566,1000,-0.2668972613212711
5272,nonlinear,0.0,1.0,0.28470328096537434,100,-0.2299392857618498
5272,nonlinear,0.0,1.0,0.24368479900753948,1000,-0.2617755651583181
5273,nonlinear,0.0,1.0,0.23802360077161006,100,-0.24613008000859082
5273,nonlinear,0.0,1.0,0.24343201269877157,1000,-0.26997052411634137
5274,nonlinear,0.0,1.0,0.2672558830388808,100,-0.2721605946710072
