phi,abs_phi_eps,best_r
-0.011902901698657598,0.0019029016986575973,2.084233427961357
0.042452217121237645,0.03245221712123764,0.18987050740332972
-0.06771931874718834,0.05771931874718834,0.6546883419032842
-0.03243412363109033,0.022434123631090326,0.25428839782623064
0.09088518055654349,0.08088518055654349,0.121905656042537
0.04781421136172731,0.03781421136172731,0.9491238093003728
0.052541029891974955,0.04254102989197495,0.9448600493518434
0.036284575711963585,0.026284575711963583,0.024378691695789018
-0.02439641644572388,0.014396416445723878,0.9155003412196447
0.0003462053533058729,0.009653794646694127,0.042367702682212675
-0.009413089589779655,0.0005869104102203451,0.0003638400656947546
0.030371351131170177,0.020371351131170175,0.06555164004113982
0.05510954522084205,0.04510954522084205,0.09437800116415872
-0.014032468323253167,0.004032468323253166,0.002064853264872463
0.11743944707947213,0.10743944707947213,0.9933993667997965
0.028202731763391498,0.018202731763391496,0.047776636435285444
0.06519139105525301,0.05519139105525301,1.102292017716428
-0.02555452759897786,0.01555452759897786,1.8774473179905322
-0.11064706619763393,0.10064706619763393,1.5636347879186794
0.04938994917859879,0.03938994917859879,0.07827200148786682
-0.012000092827198494,0.002000092827198494,0.8982814423002555
-0.06909777104648135,0.05909777104648135,0.7173566579085363
-0.0683498866972942,0.05834988669729419,1.068415080601552
0.09584233600735137,0.08584233600735137,0.4563546888760671
-0.06948546234278635,0.05948546234278635,1.335137831831268
0.022237156260554225,0.012237156260554225,0.26997370769402745
-0.13897028770835484,0.12897028770835484,1.3453665403132546
-0.01598206412827896,0.005982064128278961,0.0025690660225374086
0.15133949251429268,0.14133949251429268,0.918814102775393
-0.09322977199868004,0.08322977199868005,0.08014507348104213
-0.06694234877309041,0.05694234877309041,0.04940977706437527
-0.1255364374345581,0.11553643743455812,0.9672048802726736
-0.15415312638021073,0.14415312638021072,1.192769126260172
0.04723202878080124,0.037232028780801237,1.4827644594279754
-0.009954545924946878,4.545407505312203e-05,1.7376992309509117e-05
-0.03689947532129606,0.02689947532129606,2.100819325581046
-0.060535088887521515,0.05053508888752151,1.783076123242647
0.020750380466833807,0.010750380466833806,1.9149528083256464
-0.05888400757522705,0.04888400757522705,1.0491850082433423
0.00271514874265677,0.00728485125734323,0.5523399314495214
0.024726679561985432,0.014726679561985432,0.6031556347732446
0.0015117098066378398,0.00848829019336216,0.010597926234366926
-0.01861698735372691,0.00861698735372691,1.6356593639750139
0.025138651927193778,0.015138651927193778,1.2160706202741094
-0.005998903356701835,0.004001096643298166,0.005835800011870932
-0.07083975334606668,0.06083975334606668,1.63503645723203
-0.05733428453215367,0.047334284532153666,0.0688385412094021
0.02501841958371015,0.01501841958371015,0.8978676879298061
-0.006942251628972607,0.0030577483710273936,0.0019958060238432483
0.07243262581883897,0.06243262581883897,1.6333850588383378
-0.004029272222367597,0.005970727777632403,0.007083369201356481
0.05663831922596535,0.04663831922596535,1.2194865074364436
0.033839985705660824,0.023839985705660822,0.026517549328087284
0.031092870893090097,0.021092870893090095,0.986378634231528
-0.036660706090428596,0.026660706090428594,1.1700635147967435
-0.018373220265801793,0.008373220265801793,0.13855411444262658
-0.039371204653070535,0.029371204653070533,0.06232070758905932
-0.019030681632139057,0.009030681632139057,0.6271099575199404
0.07570499329532199,0.06570499329532199,0.1346976012785824
